"","Id","SalePrice","OverallQual","GrLivArea","GarageCars","ExterQual","GarageArea","TotalBsmtSF","X1stFlrSF","KitchenQual","BsmtQual","FullBath","GarageFinish","TotRmsAbvGrd","YearBuilt","FireplaceQu","YearRemodAdd","GarageYrBlt","MasVnrArea","Fireplaces","HeatingQC","BsmtFinSF1","GarageType_NoGarage","GarageType_2Types","GarageType_Attchd","GarageType_Basment","GarageType_BuiltIn","GarageType_CarPort","GarageType_Detchd","Foundation_PConc","Foundation_CBlock","Foundation_BrkTil","Foundation_Wood","Foundation_Slab","Foundation_Stone","BsmtExposure","LotFrontage","WoodDeckSF","X2ndFlrSF","OpenPorchSF","BsmtFinType1","HalfBath","GarageQual","LotArea","GarageCond","LotShape_Reg","LotShape_IR1","LotShape_IR2","LotShape_IR3"
"1170",1170,171000,0.555555555555556,0.147701582516956,0.25,1,0.2524682651622,0.179378068739771,0.179899036255163,1,1,0.333333333333333,1,0.333333333333333,1977,1,0.45,0.7,0,1,2,0.092487597448618,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0.198083067092652,0.116686114352392,0.353026634382567,0.137111517367459,6,1,3,0.0344491161234872,3,0,1,0,0
"1171",1171,163000,0.555555555555556,0.174642049736247,0.5,1,0.305359661495063,0.206382978723404,0.212712253327214,1,1,0.333333333333333,0.66,0.333333333333333,1958,3,0.133333333333333,0.527272727272727,0,1,4,0.117292700212615,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0.252396166134185,0,0.433898305084746,0.0822669104204753,6,1,3,0.0577016887732584,3,1,0,0,0
"1172",1172,171900,0.666666666666667,0.172569706103994,0.5,0.5,0.440761636107193,0.102291325695581,0.0667737494263424,0.5,0.8,0.666666666666667,1,0.25,2006,0,0.95,0.963636363636364,0,0,4,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0.281150159744409,0.192532088681447,0,0.0804387568555759,6,0,3,0.0510766800622546,3,0,1,0,0
"1173",1173,200500,0.444444444444444,0.518462697814619,0,1,0,0.261538461538462,0.298760899495181,1,1,1,0,0.833333333333333,1946,4,0.733333333333333,0.713692398971586,0,1,2,0.0269312544294826,1,NA,NA,NA,NA,NA,NA,0,1,0,0,0,0,1,0.258785942492013,0.19953325554259,0.437772397094431,0.241316270566728,6,1,3,0.05084438662919,3,0,1,0,0
"1174",1174,239000,0.555555555555556,0.378862094951017,0.5,1,0.253878702397743,0.155810147299509,0.191831115190454,1,0.8,0.666666666666667,0.33,0.583333333333333,1932,4,0,0.290909090909091,0,1,2,0.0891211906449327,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.287539936102236,0,0,0.288848263254113,6,0,3,0.0344119491741968,3,1,0,0,0
"1175",1175,285000,0.777777777777778,0.478146194423512,0.5,0.5,0.381523272214386,0.275450081833061,0.411886186324002,0.5,0.8,0.666666666666667,1,0.583333333333333,1992,3,0.833333333333333,0.836363636363636,0.210625,1,4,0.124025513819986,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0.255591054313099,0,0.331719128329298,0.160877513711152,6,1,3,0.0538177425724175,3,1,0,0,0
"1176",1176,119500,0.444444444444444,0.110964581763376,0.25,1,0.186177715091678,0.143371522094926,0.13515374024782,1,1,0.333333333333333,0.33,0.25,1984,0,0.583333333333333,0.763636363636364,0,0,2,0.116583982990787,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0.255591054313099,0,0.421307506053269,0.118829981718464,6,1,3,0.0464586866129294,3,1,0,0,0
"1177",1177,115000,0.555555555555556,0.16767143933685,0.25,1,0.148095909732017,0.133878887070376,0.111060119320789,1,1,0.333333333333333,0.33,0.25,1926,0,0.9,0.236363636363636,0,0,2,0.0829199149539334,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0.198083067092652,0,0,0.206581352833638,6,0,3,0.0348440149596971,3,1,0,0,0
"1178",1178,154900,0.444444444444444,0.190090429540316,0.25,1,0.131170662905501,0.119639934533552,0.111519045433685,1,1,0.333333333333333,0.33,0.416666666666667,1921,4,0,0.190909090909091,0,1,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.210862619808307,0,0.557869249394673,0.109689213893967,6,0,3,0.0420079444354108,3,1,0,0,0
"1179",1179,93000,0.444444444444444,0.148831951770912,0,1,0,0,0.18127581459385,1,0,0.333333333333333,0,0.25,1954,4,0.0666666666666667,0.713692398971586,0,1,3,0,1,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,1,0.223801783923408,0.672112018669778,0.473123486682809,0.0658135283363803,6,1,3,0.0435550186996214,3,1,0,0,0
"1180",1180,250000,0.666666666666667,0.410700828937453,0.5,1,0.488716502115656,0.199018003273322,0.221202386415787,1,0.8,0.666666666666667,1,0.5,1990,0,0.683333333333333,0.818181818181818,0,0,4,0.215450035435861,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0.223801783923408,0.210035005834306,0.317675544794189,0,6,1,3,0.0360054821250203,3,0,1,0,0
"1181",1181,392500,0.777777777777778,0.248304446119066,0.5,1,0.339915373765867,0.261865793780687,0.302432308398348,0.5,1,0.666666666666667,1,0.25,2008,4,0.966666666666667,0.981818181818182,0.11625,1,4,0.262225372076541,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0.223801783923408,0.0280046674445741,0.499757869249395,0.0877513711151737,6,1,3,0.056791098515645,3,0,1,0,0
"1182",1182,745000,1,0.78033157498116,0.75,0.5,0.573342736248237,0.392144026186579,0.476594768242313,1,1,1,1,0.666666666666667,1996,3,0.766666666666667,0.872727272727273,0,2,4,0.371367824238129,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0.223801783923408,0.224037339556593,0,0.0457038391224863,6,0,3,0.0318381379358406,3,0,1,0,0
"1183",1183,120000,0.444444444444444,0.149962321024868,0.5,1,0.507757404795487,0.183306055646481,0.182652592932538,1,1,0.333333333333333,0.33,0.25,1920,4,0,0.636363636363636,0,1,4,0.145464209780298,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.223801783923408,0,0.366101694915254,0,6,1,3,0.00983530395595716,3,1,0,0,0
"1184",1184,186700,0.444444444444444,0.233232856066315,0.75,1,0.701692524682652,0.257283142389525,0.284075263882515,1,1,0.333333333333333,0.66,0.25,1963,3,0.216666666666667,0.572727272727273,0.14125,2,3,0.205350815024805,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0.223801783923408,0,0.34043583535109,0.0658135283363803,6,1,3,0.0506399684080931,3,0,1,0,0
"1185",1185,104900,0.444444444444444,0.167106254709872,0.25,1,0.276445698166432,0.128314238952537,0.141119779715466,1,1,0.333333333333333,0.33,0.416666666666667,1924,0,0,0.590909090909091,0,0,3,0.0694542877391921,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.223801783923408,0.336056009334889,0.532687651331719,0.0877513711151737,6,1,3,0.0364747148598109,3,1,0,0,0
"1186",1186,95000,0.222222222222222,0.257159005275057,0.5,1,0.296191819464034,0.160065466448445,0.15603487838458,1,0.4,0.666666666666667,0.33,0.416666666666667,1900,0,0.333333333333333,0.181818181818182,0,0,2,0.0779588944011339,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0.223801783923408,0,0.430024213075061,0.237659963436929,6,1,3,0.0412553137122814,3,0,1,0,0
"1187",1187,262000,0.777777777777778,0.243029389600603,0.75,0.5,0.533850493653032,0.265793780687398,0.296007342817806,0.5,0.8,0.666666666666667,0.66,0.25,1994,2,0.75,0.854545454545454,0,1,4,0.257973068745571,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0.223801783923408,0.180863477246208,0,0,6,0,3,0.0493577086575763,3,0,1,0,0
"1188",1188,195000,0.666666666666667,0.249811605124341,0.5,0.5,0.347672778561354,0.136006546644845,0.114043139054612,0.5,0.8,0.666666666666667,0.66,0.416666666666667,2002,0,0.866666666666667,0.927272727272727,0.059375,0,4,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0.223801783923408,0.14002333722287,0,0.0475319926873857,6,0,3,0.0429649933796372,3,0,1,0,0
"1189",1189,189000,0.666666666666667,0.276940467219292,0.5,1,0.311706629055007,0.162684124386252,0.159247361174851,0.5,1,0.666666666666667,1,0.416666666666667,1999,3,0.816666666666667,0.9,0,1,3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0.223801783923408,0.308051341890315,0,0.137111517367459,6,0,3,0.0589653650491301,3,0,1,0,0
"1190",1190,168000,0.333333333333333,0.242652599849284,1,1,0.956276445698166,0.204418985270049,0.29554841670491,1,1,0.333333333333333,1,0.416666666666667,1961,3,0.416666666666667,0.681818181818182,0.093125,1,4,0.205350815024805,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0.223801783923408,0,0.390314769975787,0,6,1,3,0.0642848846663105,3,0,1,0,0
"1191",1191,174000,0.777777777777778,0.208553127354936,0.5,0.5,0.346967559943583,0.127004909983633,0.0986691142726021,0.5,0.8,0.666666666666667,0.33,0.25,1999,0,0.833333333333333,0.9,0.285,0,4,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0.223801783923408,0,0.546731234866828,0.0731261425959781,6,1,3,0.0620037631536156,3,0,1,0,0
"1192",1192,125000,0.444444444444444,0.214393368500377,0.25,1,0.176304654442877,0.114893617021277,0.116567232675539,0.5,1,0.333333333333333,0.33,0.333333333333333,1925,0,0.733333333333333,0.227272727272727,0,0,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0.223801783923408,0.116686114352392,0.339951573849879,0.137111517367459,6,1,3,0.0365211735464238,3,0,1,0,0
"1193",1193,165000,0.555555555555556,0.16767143933685,0.5,1,0.283497884344147,0.200327332242226,0.204222120238642,1,1,0.666666666666667,1,0.25,1999,0,0.816666666666667,0.9,0.265625,0,4,0.156449326718639,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0.223801783923408,0,0.366101694915254,0.0585009140767824,6,1,3,0.00983530395595716,3,1,0,0,0
"1194",1194,158000,0.555555555555556,0.191785983421251,0.25,1,0.210860366713681,0.108510638297872,0.075493345571363,1,1,0.333333333333333,1,0.416666666666667,1969,0,0.316666666666667,0.627272727272727,0.089375,0,2,0.0657335223245925,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0.223801783923408,0,0.42227602905569,0.429616087751371,6,1,3,0.0327533740621153,3,1,0,0,0
"1195",1195,176000,0.555555555555556,0.211379050489827,0.5,1,0.282087447108604,0.119148936170213,0.0904084442404773,0.5,0.8,0.666666666666667,1,0.5,2005,0,0.916666666666667,0.954545454545455,0,0,4,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0.223801783923408,0,0.26682808716707,0.109689213893967,6,1,3,0.0237171595159005,3,0,0,1,0
"1196",1196,219210,0.666666666666667,0.288055764883195,0.75,0.5,0.465444287729196,0.143862520458265,0.125057365764112,0.5,0.8,0.666666666666667,1,0.583333333333333,2006,4,0.933333333333333,0.963636363636364,0,1,4,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0.223801783923408,0,0.365133171912833,0.0804387568555759,6,1,3,0.0627982066946967,3,0,1,0,0
"1197",1197,144000,0.666666666666667,0.255463451394122,0.25,1,0.15867418899859,0.133387888707038,0.110371730151446,1,1,0.333333333333333,0.33,0.416666666666667,1916,4,0,0.145454545454545,0,1,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.223801783923408,0.340723453908985,0,0.0804387568555759,6,0,3,0.10079212060675,3,0,1,0,0
"1198",1198,178000,0.666666666666667,0.165410700828937,0.5,0.5,0.404090267983075,0.198363338788871,0.201468563561267,0.5,0.8,0.666666666666667,0.66,0.333333333333333,2001,0,0.85,0.918181818181818,0,0,4,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0.223801783923408,0,0.745762711864407,0.372943327239488,6,1,3,0.0416409208111687,3,0,1,0,0
"1199",1199,148000,0.333333333333333,0.197437829691032,0.5,1,0.323695345557123,0.172013093289689,0.240477283157412,1,1,0.333333333333333,0.33,0.333333333333333,1963,1,0.483333333333333,0.672727272727273,0.031875,1,3,0.0969170800850461,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0.223801783923408,0.261376896149358,0.617917675544794,0.0987202925045704,6,1,3,0.0408604148760715,3,0,1,0,0
"1200",1200,116050,0.333333333333333,0.0998492840994725,0.25,1,0.197461212976023,0.141407528641571,0.121615419917393,1,1,0.333333333333333,0.33,0.25,1970,0,0.333333333333333,0.654545454545455,0,0,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0.223801783923408,0.175029171528588,0,0.107861060329068,6,0,3,0.0616274477920509,3,0,1,0,0
"1201",1201,197900,0.666666666666667,0.272230595327807,0.5,1,0.385049365303244,0.141734860883797,0.122074346030289,0.5,0.8,0.666666666666667,0.66,0.333333333333333,1998,0,0.8,0.890909090909091,0,0,4,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0.223801783923408,0,0,0,6,0,3,0.0286789472461614,3,0,1,0,0
"1202",1202,117000,0.444444444444444,0.191032403918613,0.25,1,0.152327221438646,0.14468085106383,0.126204681046352,1,1,0.333333333333333,0.33,0.25,1925,2,0.783333333333333,0.545454545454545,0,1,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.223801783923408,0.17852975495916,0.343341404358354,0.0914076782449726,6,1,3,0.0123161978210876,3,1,0,0,0
"1203",1203,213000,0.666666666666667,0.244159758854559,0.5,0.5,0.318053596614951,0.266775777414075,0.297384121156494,0.5,0.8,0.666666666666667,0.33,0.333333333333333,2000,3,0.85,0.909090909090909,0.106875,1,4,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0.223801783923408,0.243873978996499,0.565617433414044,0.10054844606947,6,1,3,0.0675555762038607,3,0,1,0,0
"1204",1204,153500,0.444444444444444,0.139412207987943,0.5,1,0.349083215796897,0.172831423895254,0.169802661771455,1,0.8,0.333333333333333,0.66,0.333333333333333,1975,0,0.416666666666667,0.681818181818182,0,0,4,0.139617292700213,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0.223801783923408,0,0,0.248628884826325,6,0,3,0.0377476828730052,3,1,0,0,0
"1205",1205,271900,0.666666666666667,0.350791258477769,0.75,0.5,0.494358251057828,0.353191489361702,0.427260211106012,0.5,0.8,0.666666666666667,0.66,0.416666666666667,1990,3,0.683333333333333,0.818181818181818,0.14625,1,3,0.0859319631467045,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0.223801783923408,0,0.402905569007264,0.0731261425959781,6,1,3,0.0424167808776046,3,1,0,0,0
"1206",1206,107000,0.333333333333333,0.136021100226074,0.25,1,0.27080394922426,0.172831423895254,0.165672326755392,1,1,0.333333333333333,0.33,0.25,1966,0,0.266666666666667,0.6,0,0,2,0.187101346562721,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0.223801783923408,0.196032672112019,0.421791767554479,0.179159049360146,6,1,3,0.139185579223675,3,0,0,1,0
"1207",1207,200000,0.555555555555556,0.257347400150716,0.5,0.5,0.383638928067701,0.275286415711948,0.313446535107848,0.5,0.8,0.666666666666667,0.66,0.416666666666667,2003,0,0.883333333333333,0.936363636363636,0.075,0,4,0.0602409638554217,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0.223801783923408,0.261376896149358,0.428571428571429,0.153564899451554,6,1,3,0.0371669492903436,3,1,0,0,0
"1208",1208,140000,0.444444444444444,0.178786737000754,0.5,1,0.356840620592384,0.152373158756137,0.217760440569068,1,1,0.333333333333333,0.33,0.333333333333333,1962,0,0.5,0.727272727272727,0,0,2,0.0892983699503898,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0.223801783923408,0.14002333722287,0.309927360774818,0,6,1,3,0.0360054821250203,3,1,0,0,0
"1209",1209,290000,0.777777777777778,0.249811605124341,0.5,0.5,0.352609308885755,0.271685761047463,0.304268012849931,0.5,1,0.666666666666667,0.66,0.5,2006,4,0.933333333333333,0.963636363636364,0.2625,1,4,0.21615875265769,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0.223801783923408,0.192532088681447,0,0.0475319926873857,6,0,3,0.052033729006481,3,1,0,0,0
"1210",1210,189000,0.555555555555556,0.284664657121326,0.5,0.5,0.325811001410437,0.172667757774141,0.165442863698944,0.5,0.8,0.666666666666667,0.66,0.5,1992,3,0.7,0.836363636363636,0,1,4,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0.223801783923408,0,0,0.555758683729433,6,0,3,0.0209064089758183,3,1,0,0,0
"1211",1211,164000,0.777777777777778,0.267143933685004,0.5,0.5,0.346967559943583,0.0914893617021277,0.171179440110142,1,0.8,0.666666666666667,0.66,0.5,1988,0,0.916666666666667,0.8,0,0,3,0.0756555634301913,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0.223801783923408,0.180863477246208,0.609685230024213,0.0438756855575868,6,2,3,0.0877604590118237,3,0,1,0,0
"1212",1212,113000,0.333333333333333,0.0636774679728711,0.25,1,0.165021156558533,0.109983633387889,0.0775585130793942,1,1,0.333333333333333,0.33,0.166666666666667,1941,0,0,0.372727272727273,0,0,2,0.0609496810772502,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0.223801783923408,0,0.473607748184019,0,6,1,3,0.0499988385328347,3,0,1,0,0
"1213",1213,145000,0.333333333333333,0.117935192162773,0.25,1,0.256699576868829,0.106055646481178,0.143643873336393,1,1,0,0.33,0.0833333333333333,1965,0,0.85,0.590909090909091,0,0,4,0.114812189936215,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0.223801783923408,0.130688448074679,0,0.093235831809872,6,0,3,0.0332318985342284,3,1,0,0,0
"1214",1214,134500,0.444444444444444,0.125282592313489,0.25,1,0.211565585331453,0.15139116202946,0.152592932537861,1,1,0.333333333333333,0.33,0.333333333333333,1962,0,0.2,0.563636363636364,0,0,2,0.138908575478384,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0.223801783923408,0,0.422760290556901,0.336380255941499,6,1,3,0.047926781109898,3,0,1,0,0
"1215",1215,125000,0.444444444444444,0.105501130369254,0.25,1,0.27080394922426,0.146317512274959,0.128499311610831,1,1,0.333333333333333,0.66,0.25,1966,0,0.266666666666667,0.6,0,0,2,0.0318922749822821,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0.223801783923408,0,0,0,6,1,3,0.0582452554066297,3,0,1,0,0
"1216",1216,112000,0.555555555555556,0.295403165033911,0.5,1,0.380112834978843,0,0.225791647544745,1,0,0.666666666666667,0.33,0.5,1978,0,0.466666666666667,0.709090909090909,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0.223801783923408,0,0.389346246973366,0.0585009140767824,6,1,3,0.00983530395595716,3,1,0,0,0
"1217",1217,229456,0.777777777777778,0.184626978146194,0.5,0.5,0.389280677009873,0.212765957446809,0.224873795318954,0.5,0.8,0.666666666666667,0.66,0.333333333333333,2009,0,0.983333333333333,0.990909090909091,0.045,0,4,0.165839829907867,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0.223801783923408,0,0.416464891041162,0.175502742230347,6,1,3,0.0348440149596971,3,1,0,0,0
"1218",1218,80500,0.333333333333333,0.108892238131123,0,1,0,0,0.0775585130793942,1,0,0.333333333333333,0,0.0833333333333333,1947,0,0,0.713692398971586,0,0,3,0,1,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,1,0.223801783923408,0,0,0.215722120658135,6,0,3,0.0667843620060861,3,0,1,0,0
"1219",1219,91500,0.555555555555556,0.166541070082894,0,1,0,0.109983633387889,0.0775585130793942,1,1,0.333333333333333,0,0.416666666666667,1971,0,0.35,0.713692398971586,0.1475,0,2,0,1,NA,NA,NA,NA,NA,NA,0,1,0,0,0,0,2,0.217252396166134,0,0.419370460048426,0.076782449725777,6,1,3,0.0522660224395456,3,0,1,0,0
"1220",1220,115000,0.444444444444444,0.108892238131123,0.25,1,0.203102961918195,0.149263502454992,0.132629646626893,1,1,0.333333333333333,0.33,0.25,1964,0,0.233333333333333,0.581818181818182,0,0,2,0.0552799433026223,0,0,1,0,0,0,0,0,1,0,0,0,0,2,0.140575079872204,0.14002333722287,0,0.0895795246800731,6,0,3,0.0299286859160492,3,0,1,0,0
"1221",1221,134000,0.444444444444444,0.165222305953278,0.25,1,0.227080394922426,0.155810147299509,0.201239100504819,1,1,0.333333333333333,0.33,0.25,1968,3,0.3,0.618181818181818,0,1,4,0.0442948263642806,0,0,1,0,0,0,0,0,1,0,0,0,0,2,0.287539936102236,0.428238039673279,0.737530266343826,0,6,0,3,0.0574972705521615,3,1,0,0,0
"1222",1222,143000,0.555555555555556,0.284853051996986,0.25,1,0.222143864598025,0.170212765957447,0.191372189077559,1,1,0.666666666666667,0.33,0.416666666666667,1949,4,0,0.445454545454545,0.2,1,4,0.034727143869596,0,0,1,0,0,0,0,0,1,0,0,0,0,2,0.233226837060703,0.261376896149358,0.410653753026634,0.193784277879342,6,1,3,0.0421194452832818,3,0,1,0,0
"1223",1223,137900,0.444444444444444,0.339487565938207,0.5,1,0.372355430183357,0.349590834697218,0.413492427719137,1,1,0.666666666666667,0.33,0.416666666666667,1951,0,0.0166666666666667,0.463636363636364,0.0275,0,2,0.133947554925585,0,0,0,0,0,0,1,0,1,0,0,0,0,2,0.428115015974441,0.278879813302217,0.518159806295399,0.241316270566728,6,1,3,0.0900276429185347,3,0,1,0,0
"1224",1224,184000,0.666666666666667,0.217784476262246,0.5,0.5,0.273624823695346,0.128968903436989,0.104176227627352,0.5,0.8,0.666666666666667,1,0.5,2004,4,0.916666666666667,0.945454545454545,0,1,4,0.128277817150957,0,0,1,0,0,0,0,1,0,0,0,0,0,2,0.26517571884984,0.116686114352392,0,0.0402193784277879,6,0,3,0.0484099514506725,3,1,0,0,0
"1225",1225,145000,0.555555555555556,0.151469480030143,0.25,1,0.186177715091678,0.0962356792144026,0.184488297384121,1,1,0.333333333333333,0.66,0.333333333333333,1958,0,0.133333333333333,0.527272727272727,0.039375,0,4,0.0898299078667612,0,0,1,0,0,0,0,0,1,0,0,0,0,2,0.207667731629393,0.162193698949825,0,0.179159049360146,6,0,3,0.0392575901879254,3,1,0,0,0
"1226",1226,214000,0.555555555555556,0.301243406179352,0.75,0.5,0.471086036671368,0.146317512274959,0.128499311610831,0.5,0.8,0.666666666666667,1,0.583333333333333,2007,4,0.95,0.972727272727273,0.04625,1,4,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,0.415335463258786,0,0,0,6,0,3,0.0532277172524333,3,0,1,0,0
"1227",1227,147000,0.444444444444444,0.108892238131123,0.5,1,0.406205923836389,0.149263502454992,0.132629646626893,0.5,1,0.333333333333333,0.33,0.25,1965,0,0.966666666666667,0.836363636363636,0.1875,0,4,0.105421686746988,0,0,0,0,0,0,1,0,1,0,0,0,0,2,0.255591054313099,0.14002333722287,0.478450363196126,0.274223034734918,6,1,3,0.0466491672280425,3,0,1,0,0
"1228",1228,367294,0.888888888888889,0.257724189902035,0.75,1,0.741889985895628,0.278559738134206,0.313905461220743,1,1,0.333333333333333,1,0.416666666666667,2008,4,0.966666666666667,0.981818181818182,0.47875,1,4,0.272856130403969,0,0,1,0,0,0,0,1,0,0,0,0,0,2,0.281150159744409,0.224037339556593,0,0.0658135283363803,6,0,3,0.0594810564705336,3,0,1,0,0
"1229",1229,127000,0.444444444444444,0.220987189148455,0.25,1,0.28490832157969,0.175941080196399,0.269160165213401,1,1,0.666666666666667,0.33,0.416666666666667,1960,0,0.166666666666667,0.545454545454545,0,0,3,0.118001417434444,0,0,0,1,0,0,0,0,1,0,0,0,0,2,0.108626198083067,0.182030338389732,0,0.13345521023766,6,0,3,0.0213245371553346,3,1,0,0,0
"1230",1230,190000,0.444444444444444,0.430670685757347,0.5,1,0.423131170662906,0.222749590834697,0.235658558972005,1,0.8,0.666666666666667,0.66,0.833333333333333,1977,3,0.45,0.7,0.000625,1,4,0.0882352941176471,0,0,0,0,1,0,0,0,1,0,0,0,0,2,0.271565495207668,0.227537922987165,0,0.237659963436929,6,1,3,0.0426815953912983,3,1,0,0,0
"1231",1231,132500,0.444444444444444,0.161266013564431,0.5,1,0.380818053596615,0.1810147299509,0.196420376319413,1,1,0.333333333333333,0.33,0.333333333333333,1962,0,0.2,0.563636363636364,0.075,0,2,0.142274982282069,0,0,1,0,0,0,0,0,1,0,0,0,0,2,0.156549520766773,0.224037339556593,0,0.488117001828154,6,1,3,0.0970800715463774,3,0,0,1,0
"1232",1232,101800,0.333333333333333,0.16767143933685,0.5,1,0.325811001410437,0,0.204222120238642,1,0,0.666666666666667,0.33,0.333333333333333,1962,0,0.2,0.563636363636364,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0.188498402555911,0.182030338389732,0,0.288848263254113,6,0,3,0.0198936096076564,3,0,0,1,0
"1233",1233,142000,0.444444444444444,0.160889223813112,0.5,1,0.374471086036671,0.19443535188216,0.195961450206517,1,1,0.333333333333333,0.66,0.333333333333333,1959,0,0.15,0.536363636363636,0.1125,0,1,0.177179305457123,0,0,1,0,0,0,0,0,1,0,0,0,0,2,0.12779552715655,0.196032672112019,0,0.219378427787934,6,0,3,0.0217008525168993,3,0,1,0,0
"1234",1234,130000,0.444444444444444,0.307083647324793,0,1,0,0.153846153846154,0.158329508949059,1,1,0.333333333333333,0,0.416666666666667,1911,0,0,0.713692398971586,0,0,2,0,1,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,2,0.207667731629393,0.196032672112019,0,0,6,0,3,0.0314432390996307,3,0,1,0,0
"1235",1235,138887,0.444444444444444,0.273172569706104,0.25,1,0.126939351198872,0.122258592471358,0.128040385497935,1,0.8,0.333333333333333,0.33,0.583333333333333,1914,0,0,0.127272727272727,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0.230031948881789,0.197199533255543,0.379176755447942,0.0822669104204753,6,1,3,0.040140305233571,3,1,0,0,0
